row_no,pl_date,frequency,gl_company_code,gl_account,counter_party_gl_code,intercompany_relationship,regulated_ind,fsa_eligibility_ind,party_id,currency_code,legacy_gl_account_number,base_balance,usd_balance,fx_rate,multiply_divide_ind,original_usd_balance,gl_product,gl_account_description,profit_center,profit_center_desc,legacy_consolidated_10q_level_1,legacy_consolidated_10q_level_2,legacy_consolidated_10q_level_3,legacy_consolidated_10q_level_4,legacy_consolidated_10q_level_5,legacy_consolidated_10q_level_6,legacy_consolidated_10q_level_7,profit_center_level_1,profit_center_level_2,profit_center_level_3,profit_center_level_4,profit_center_level_5,profit_center_level_6,profit_center_level_7
158,2023-01-01,Random_frequency_654,Random_gl_company_code_361,150400,Random_counter_party_gl_code_662,Random_intercompany_relationship_542,Random_regulated_ind_903,Random_fsa_eligibility_ind_796,Random_party_id_75,Random_currency_code_480,Random_legacy_gl_account_number_244,192.17,640.01,760.68,Random_multiply_divide_ind_965,695.14,Random_gl_product_344,Random_gl_account_description_610,Random_profit_center_157,Random_profit_center_desc_476,Random_legacy_consolidated_10q_level_1_527,Random_legacy_consolidated_10q_level_2_311,Random_legacy_consolidated_10q_level_3_6,Random_legacy_consolidated_10q_level_4_593,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_555,Random_legacy_consolidated_10q_level_7_548,Random_profit_center_level_1_535,Random_profit_center_level_2_284,Random_profit_center_level_3_777,Random_profit_center_level_4_201,Random_profit_center_level_5_524,Random_profit_center_level_6_644,Random_profit_center_level_7_898
985,2023-02-01,Random_frequency_544,Random_gl_company_code_916,150100,Random_counter_party_gl_code_90,Random_intercompany_relationship_474,Random_regulated_ind_305,Random_fsa_eligibility_ind_127,Random_party_id_213,Random_currency_code_139,Random_legacy_gl_account_number_405,412.41,306.13,334.3,Random_multiply_divide_ind_106,111.11,Random_gl_product_338,Random_gl_account_description_779,Random_profit_center_208,Random_profit_center_desc_210,Random_legacy_consolidated_10q_level_1_506,Random_legacy_consolidated_10q_level_2_190,Random_legacy_consolidated_10q_level_3_492,Random_legacy_consolidated_10q_level_4_695,BLAH4,Random_legacy_consolidated_10q_level_6_754,Random_legacy_consolidated_10q_level_7_557,Random_profit_center_level_1_76,Random_profit_center_level_2_564,Random_profit_center_level_3_737,Random_profit_center_level_4_846,Random_profit_center_level_5_372,Random_profit_center_level_6_785,Random_profit_center_level_7_602
36,2023-02-01,Random_frequency_442,Random_gl_company_code_226,150300,Random_counter_party_gl_code_755,Random_intercompany_relationship_484,Random_regulated_ind_818,Random_fsa_eligibility_ind_862,Random_party_id_688,Random_currency_code_96,Random_legacy_gl_account_number_870,704.16,162.84,144.64,Random_multiply_divide_ind_329,692.26,Random_gl_product_442,Random_gl_account_description_891,Random_profit_center_604,Random_profit_center_desc_386,Random_legacy_consolidated_10q_level_1_583,Random_legacy_consolidated_10q_level_2_665,Random_legacy_consolidated_10q_level_3_759,Random_legacy_consolidated_10q_level_4_79,BLAH4,Random_legacy_consolidated_10q_level_6_394,Random_legacy_consolidated_10q_level_7_484,Random_profit_center_level_1_552,Random_profit_center_level_2_527,Random_profit_center_level_3_108,Random_profit_center_level_4_59,Random_profit_center_level_5_806,Random_profit_center_level_6_766,Random_profit_center_level_7_503
725,2023-02-01,Random_frequency_174,Random_gl_company_code_740,150300,Random_counter_party_gl_code_11,Random_intercompany_relationship_668,Random_regulated_ind_811,Random_fsa_eligibility_ind_408,Random_party_id_167,Random_currency_code_430,Random_legacy_gl_account_number_274,766.7,526.08,678.19,Random_multiply_divide_ind_792,983.19,Random_gl_product_498,Random_gl_account_description_30,Random_profit_center_881,Random_profit_center_desc_237,Random_legacy_consolidated_10q_level_1_464,Random_legacy_consolidated_10q_level_2_547,Random_legacy_consolidated_10q_level_3_717,Random_legacy_consolidated_10q_level_4_765,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_949,Random_legacy_consolidated_10q_level_7_367,Random_profit_center_level_1_966,Random_profit_center_level_2_383,Random_profit_center_level_3_521,Random_profit_center_level_4_324,Random_profit_center_level_5_783,Random_profit_center_level_6_257,Random_profit_center_level_7_383
255,2023-02-01,Random_frequency_549,Random_gl_company_code_644,150500,Random_counter_party_gl_code_835,Random_intercompany_relationship_565,Random_regulated_ind_642,Random_fsa_eligibility_ind_347,Random_party_id_564,Random_currency_code_925,Random_legacy_gl_account_number_92,363.01,724.02,403.77,Random_multiply_divide_ind_764,936.76,Random_gl_product_218,Random_gl_account_description_148,Random_profit_center_751,Random_profit_center_desc_560,Random_legacy_consolidated_10q_level_1_140,Random_legacy_consolidated_10q_level_2_79,Random_legacy_consolidated_10q_level_3_675,Random_legacy_consolidated_10q_level_4_517,BLAH3,Random_legacy_consolidated_10q_level_6_419,Random_legacy_consolidated_10q_level_7_86,Random_profit_center_level_1_146,Random_profit_center_level_2_761,Random_profit_center_level_3_361,Random_profit_center_level_4_35,Random_profit_center_level_5_901,Random_profit_center_level_6_355,Random_profit_center_level_7_367
136,2023-02-01,Random_frequency_592,Random_gl_company_code_965,150500,Random_counter_party_gl_code_192,Random_intercompany_relationship_665,Random_regulated_ind_797,Random_fsa_eligibility_ind_921,Random_party_id_448,Random_currency_code_893,Random_legacy_gl_account_number_554,50.43,376.76,37.95,Random_multiply_divide_ind_393,674.09,Random_gl_product_943,Random_gl_account_description_313,Random_profit_center_980,Random_profit_center_desc_154,Random_legacy_consolidated_10q_level_1_478,Random_legacy_consolidated_10q_level_2_909,Random_legacy_consolidated_10q_level_3_210,Random_legacy_consolidated_10q_level_4_204,BLAH3,Random_legacy_consolidated_10q_level_6_83,Random_legacy_consolidated_10q_level_7_962,Random_profit_center_level_1_843,Random_profit_center_level_2_105,Random_profit_center_level_3_758,Random_profit_center_level_4_942,Random_profit_center_level_5_793,Random_profit_center_level_6_44,Random_profit_center_level_7_324
894,2023-02-01,Random_frequency_215,Random_gl_company_code_717,150500,Random_counter_party_gl_code_440,Random_intercompany_relationship_369,Random_regulated_ind_256,Random_fsa_eligibility_ind_992,Random_party_id_441,Random_currency_code_287,Random_legacy_gl_account_number_390,602.46,192.25,657.62,Random_multiply_divide_ind_555,294.49,Random_gl_product_625,Random_gl_account_description_47,Random_profit_center_104,Random_profit_center_desc_587,Random_legacy_consolidated_10q_level_1_165,Random_legacy_consolidated_10q_level_2_391,Random_legacy_consolidated_10q_level_3_225,Random_legacy_consolidated_10q_level_4_614,BLAH4,Random_legacy_consolidated_10q_level_6_386,Random_legacy_consolidated_10q_level_7_228,Random_profit_center_level_1_1,Random_profit_center_level_2_522,Random_profit_center_level_3_466,Random_profit_center_level_4_571,Random_profit_center_level_5_450,Random_profit_center_level_6_987,Random_profit_center_level_7_212
42,2023-02-01,Random_frequency_795,Random_gl_company_code_967,150400,Random_counter_party_gl_code_486,Random_intercompany_relationship_680,Random_regulated_ind_246,Random_fsa_eligibility_ind_442,Random_party_id_719,Random_currency_code_42,Random_legacy_gl_account_number_350,442.59,579.97,637.84,Random_multiply_divide_ind_486,941.06,Random_gl_product_564,Random_gl_account_description_164,Random_profit_center_747,Random_profit_center_desc_271,Random_legacy_consolidated_10q_level_1_23,Random_legacy_consolidated_10q_level_2_91,Random_legacy_consolidated_10q_level_3_56,Random_legacy_consolidated_10q_level_4_647,BLAH3,Random_legacy_consolidated_10q_level_6_301,Random_legacy_consolidated_10q_level_7_153,Random_profit_center_level_1_482,Random_profit_center_level_2_166,Random_profit_center_level_3_497,Random_profit_center_level_4_152,Random_profit_center_level_5_179,Random_profit_center_level_6_778,Random_profit_center_level_7_407
820,2023-02-01,Random_frequency_26,Random_gl_company_code_670,150300,Random_counter_party_gl_code_414,Random_intercompany_relationship_20,Random_regulated_ind_27,Random_fsa_eligibility_ind_497,Random_party_id_930,Random_currency_code_145,Random_legacy_gl_account_number_951,671.48,832.93,892.83,Random_multiply_divide_ind_217,122.6,Random_gl_product_64,Random_gl_account_description_564,Random_profit_center_241,Random_profit_center_desc_655,Random_legacy_consolidated_10q_level_1_787,Random_legacy_consolidated_10q_level_2_419,Random_legacy_consolidated_10q_level_3_218,Random_legacy_consolidated_10q_level_4_972,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_2,Random_legacy_consolidated_10q_level_7_91,Random_profit_center_level_1_806,Random_profit_center_level_2_783,Random_profit_center_level_3_657,Random_profit_center_level_4_582,Random_profit_center_level_5_333,Random_profit_center_level_6_451,Random_profit_center_level_7_83
219,2023-01-01,Random_frequency_466,Random_gl_company_code_136,150300,Random_counter_party_gl_code_505,Random_intercompany_relationship_168,Random_regulated_ind_533,Random_fsa_eligibility_ind_351,Random_party_id_430,Random_currency_code_895,Random_legacy_gl_account_number_655,871.07,464.97,783.35,Random_multiply_divide_ind_103,244.22,Random_gl_product_287,Random_gl_account_description_856,Random_profit_center_592,Random_profit_center_desc_543,Random_legacy_consolidated_10q_level_1_985,Random_legacy_consolidated_10q_level_2_759,Random_legacy_consolidated_10q_level_3_721,Random_legacy_consolidated_10q_level_4_606,BLAH3,Random_legacy_consolidated_10q_level_6_735,Random_legacy_consolidated_10q_level_7_207,Random_profit_center_level_1_582,Random_profit_center_level_2_950,Random_profit_center_level_3_209,Random_profit_center_level_4_761,Random_profit_center_level_5_464,Random_profit_center_level_6_816,Random_profit_center_level_7_254
872,2023-02-01,Random_frequency_177,Random_gl_company_code_312,150500,Random_counter_party_gl_code_863,Random_intercompany_relationship_704,Random_regulated_ind_449,Random_fsa_eligibility_ind_967,Random_party_id_872,Random_currency_code_146,Random_legacy_gl_account_number_102,400.24,536.08,833.86,Random_multiply_divide_ind_714,254.36,Random_gl_product_2,Random_gl_account_description_43,Random_profit_center_946,Random_profit_center_desc_915,Random_legacy_consolidated_10q_level_1_61,Random_legacy_consolidated_10q_level_2_676,Random_legacy_consolidated_10q_level_3_688,Random_legacy_consolidated_10q_level_4_828,BLAH4,Random_legacy_consolidated_10q_level_6_590,Random_legacy_consolidated_10q_level_7_578,Random_profit_center_level_1_478,Random_profit_center_level_2_611,Random_profit_center_level_3_70,Random_profit_center_level_4_547,Random_profit_center_level_5_197,Random_profit_center_level_6_396,Random_profit_center_level_7_867
620,2023-01-01,Random_frequency_365,Random_gl_company_code_18,150100,Random_counter_party_gl_code_391,Random_intercompany_relationship_490,Random_regulated_ind_866,Random_fsa_eligibility_ind_6,Random_party_id_140,Random_currency_code_920,Random_legacy_gl_account_number_563,240.78,702.99,635.85,Random_multiply_divide_ind_158,852.19,Random_gl_product_604,Random_gl_account_description_510,Random_profit_center_728,Random_profit_center_desc_48,Random_legacy_consolidated_10q_level_1_575,Random_legacy_consolidated_10q_level_2_540,Random_legacy_consolidated_10q_level_3_475,Random_legacy_consolidated_10q_level_4_463,BLAH4,Random_legacy_consolidated_10q_level_6_550,Random_legacy_consolidated_10q_level_7_609,Random_profit_center_level_1_415,Random_profit_center_level_2_202,Random_profit_center_level_3_478,Random_profit_center_level_4_321,Random_profit_center_level_5_399,Random_profit_center_level_6_166,Random_profit_center_level_7_517
197,2023-02-01,Random_frequency_344,Random_gl_company_code_155,150200,Random_counter_party_gl_code_190,Random_intercompany_relationship_179,Random_regulated_ind_499,Random_fsa_eligibility_ind_559,Random_party_id_154,Random_currency_code_701,Random_legacy_gl_account_number_599,71.37,296.76,364.66,Random_multiply_divide_ind_142,983.08,Random_gl_product_991,Random_gl_account_description_515,Random_profit_center_95,Random_profit_center_desc_561,Random_legacy_consolidated_10q_level_1_9,Random_legacy_consolidated_10q_level_2_852,Random_legacy_consolidated_10q_level_3_616,Random_legacy_consolidated_10q_level_4_660,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_320,Random_legacy_consolidated_10q_level_7_947,Random_profit_center_level_1_248,Random_profit_center_level_2_821,Random_profit_center_level_3_307,Random_profit_center_level_4_742,Random_profit_center_level_5_922,Random_profit_center_level_6_415,Random_profit_center_level_7_669
248,2023-02-01,Random_frequency_151,Random_gl_company_code_497,150500,Random_counter_party_gl_code_271,Random_intercompany_relationship_316,Random_regulated_ind_276,Random_fsa_eligibility_ind_655,Random_party_id_316,Random_currency_code_941,Random_legacy_gl_account_number_337,557.09,243.35,746.75,Random_multiply_divide_ind_625,687.84,Random_gl_product_701,Random_gl_account_description_745,Random_profit_center_613,Random_profit_center_desc_653,Random_legacy_consolidated_10q_level_1_188,Random_legacy_consolidated_10q_level_2_224,Random_legacy_consolidated_10q_level_3_337,Random_legacy_consolidated_10q_level_4_342,BLAH1,Random_legacy_consolidated_10q_level_6_449,Random_legacy_consolidated_10q_level_7_197,Random_profit_center_level_1_7,Random_profit_center_level_2_250,Random_profit_center_level_3_725,Random_profit_center_level_4_626,Random_profit_center_level_5_86,Random_profit_center_level_6_266,Random_profit_center_level_7_993
873,2023-02-01,Random_frequency_457,Random_gl_company_code_30,150500,Random_counter_party_gl_code_827,Random_intercompany_relationship_324,Random_regulated_ind_559,Random_fsa_eligibility_ind_503,Random_party_id_859,Random_currency_code_436,Random_legacy_gl_account_number_696,801.49,234.34,568.99,Random_multiply_divide_ind_576,143.52,Random_gl_product_436,Random_gl_account_description_936,Random_profit_center_889,Random_profit_center_desc_316,Random_legacy_consolidated_10q_level_1_800,Random_legacy_consolidated_10q_level_2_60,Random_legacy_consolidated_10q_level_3_216,Random_legacy_consolidated_10q_level_4_48,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_575,Random_legacy_consolidated_10q_level_7_181,Random_profit_center_level_1_192,Random_profit_center_level_2_535,Random_profit_center_level_3_274,Random_profit_center_level_4_188,Random_profit_center_level_5_559,Random_profit_center_level_6_947,Random_profit_center_level_7_889
421,2023-01-01,Random_frequency_418,Random_gl_company_code_723,150200,Random_counter_party_gl_code_394,Random_intercompany_relationship_895,Random_regulated_ind_23,Random_fsa_eligibility_ind_200,Random_party_id_433,Random_currency_code_244,Random_legacy_gl_account_number_10,171.27,778.54,365.94,Random_multiply_divide_ind_331,588.32,Random_gl_product_154,Random_gl_account_description_700,Random_profit_center_531,Random_profit_center_desc_183,Random_legacy_consolidated_10q_level_1_937,Random_legacy_consolidated_10q_level_2_990,Random_legacy_consolidated_10q_level_3_894,Random_legacy_consolidated_10q_level_4_665,BLAH3,Random_legacy_consolidated_10q_level_6_964,Random_legacy_consolidated_10q_level_7_256,Random_profit_center_level_1_793,Random_profit_center_level_2_723,Random_profit_center_level_3_759,Random_profit_center_level_4_926,Random_profit_center_level_5_836,Random_profit_center_level_6_189,Random_profit_center_level_7_74
856,2023-01-01,Random_frequency_174,Random_gl_company_code_363,150500,Random_counter_party_gl_code_966,Random_intercompany_relationship_695,Random_regulated_ind_243,Random_fsa_eligibility_ind_796,Random_party_id_465,Random_currency_code_386,Random_legacy_gl_account_number_137,648.63,988.2,196.95,Random_multiply_divide_ind_418,550.56,Random_gl_product_698,Random_gl_account_description_890,Random_profit_center_580,Random_profit_center_desc_485,Random_legacy_consolidated_10q_level_1_1,Random_legacy_consolidated_10q_level_2_455,Random_legacy_consolidated_10q_level_3_158,Random_legacy_consolidated_10q_level_4_496,BLAH3,Random_legacy_consolidated_10q_level_6_953,Random_legacy_consolidated_10q_level_7_281,Random_profit_center_level_1_850,Random_profit_center_level_2_378,Random_profit_center_level_3_344,Random_profit_center_level_4_754,Random_profit_center_level_5_2,Random_profit_center_level_6_47,Random_profit_center_level_7_208
35,2023-02-01,Random_frequency_537,Random_gl_company_code_248,150400,Random_counter_party_gl_code_823,Random_intercompany_relationship_401,Random_regulated_ind_875,Random_fsa_eligibility_ind_677,Random_party_id_329,Random_currency_code_842,Random_legacy_gl_account_number_94,523.13,150.77,867.75,Random_multiply_divide_ind_341,448.43,Random_gl_product_642,Random_gl_account_description_615,Random_profit_center_67,Random_profit_center_desc_523,Random_legacy_consolidated_10q_level_1_338,Random_legacy_consolidated_10q_level_2_534,Random_legacy_consolidated_10q_level_3_267,Random_legacy_consolidated_10q_level_4_517,BLAH4,Random_legacy_consolidated_10q_level_6_861,Random_legacy_consolidated_10q_level_7_937,Random_profit_center_level_1_209,Random_profit_center_level_2_776,Random_profit_center_level_3_519,Random_profit_center_level_4_994,Random_profit_center_level_5_461,Random_profit_center_level_6_453,Random_profit_center_level_7_559
